report,vars,plot,label,label_short,sets,type
gm_p2,D212,D21,Ich bringe eigene Ideen zur Weiterentwicklung der Schule ein.,Ich bringe eigene Ideen zur Weiterentwicklung der Schule ein.,set01,leh
rpt_all_p1,D212,D21,Ich bringe eigene Ideen zur Weiterentwicklung der Schule ein.,Ich bringe eigene Ideen zur Weiterentwicklung der Schule ein.,set01,leh
rpt_sus_gm_p2,A134W122,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe. </span></span></b></span>","GS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
gm_p2,B223,B22,Unsere Schule zeichnet sich durch die besondere Unterstützung der Schülerinnen und Schüler bei der beruflichen Orientierung aus.,Die Schule zeichnet sich durch die besond. Unterstützung der SuS b. d. berufl. Orientierung aus.,set01,leh
rpt_all_fb_p1,C132a,C13,"Die SL sorgt dafür, dass neues Wissen (z. B. aus Fortbildungen) systematisch weitergegeben wird.","Die SL sorgt dafür, dass neues Wissen systematisch weitergegeben wird.",set01,leh
rpt_leh_p1,B132b,B13,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,set01,leh
rpt_leh_p2,B132b,B13,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,set01,leh
ms_p2,A133A,A13,In diesem Unterricht fühle ich mich wohl.,In diesem Unterricht fühle ich mich wohl.,set01,sus
rpt_all_fz_p2,B223,B22,Unsere Schule unterstützt die berufliche Orientierung der Schülerinnen und Schüler mit vielfältigen Angeboten.,Die Schule unterstützt die berufliche Orientierung der Schülerinnen/Schüler mit vielfältigen Angeboten.,set01,leh
rpt_sus_p2,A133B,A13,Die Lehrkraft behandelt mich fair.,Die Lehrkraft behandelt mich fair.,set01,sus
rpt_sus_gs_p2,A133,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer ist fair und gerecht zu mir.</span></span></b></span>",Die Lehrkraft  ist fair und gerecht zu mir.,set01,sus
gm_p4,A515W143,A51,Wir Schülerinnen und Schüler bekommen manchmal unterschiedlich schwere Aufgaben.,MS_Wir bekommen manchmal unterschiedlich schwere Aufgaben.,set01,sus
gs_p2,B132b,B13b,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,Die Räume unserer Schule bieten eine angenehme Lernumgebung.,set01,leh
rpt_elt_bq_p1,B131W124E,B13,An dieser Schule herrscht ein freundlicher Umgangston.,An dieser Schule herrscht ein freundlicher Umgangston.,set01,elt
gm_p2,A632m,A63,"Wir besprechen, wie wir selbstständig Informationen beschaffen und auswerten können (z. B. aus Büchern oder dem Internet).","MS_Wir besprechen, wie wir selbstständig Informationen beschaffen und auswerten können.",set01,sus
rpt_elt_fz_p1,B131W124E,B13,An dieser Schule herrscht ein freundlicher Umgangston.,An dieser Schule herrscht ein freundlicher Umgangston.,set01,elt
gm_p4,B223,B22,Unsere Schule zeichnet sich durch die besondere Unterstützung der Schülerinnen und Schüler bei der beruflichen Orientierung aus.,Die Schule zeichnet sich durch die besond. Unterstützung der SuS b. d. berufl. Orientierung aus.,set01,leh
gs_p4,A131W121,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer erklärt im Unterricht alles geduldig. </span></span></b></span>",Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
gs_p4,A133,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer ist fair und gerecht zu mir.</span></span></b></span>",Die Lehrkraft  ist fair und gerecht zu mir.,set01,sus
gs_p1,A531,A53,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Wir dürfen ein Thema oder eine Aufgabe auch mal alleine aussuchen.</span></span></b></span>",Wir dürfen ein Thema oder eine Aufgabe auch mal alleine aussuchen.,set01,sus
rpt_sus_p1,A131W121m,W12,NA,"Die Lehrkraft bleibt geduldig, wenn sie mir etwas erklärt.",set01,sus
rpt_sus_fz_p2,A134W122m,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe (7-10).</span></span></b></span>","MS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
gs_p4,A134W122,W12,NA,"Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_sus_fz_p1,A134W122,W12,NA,"GS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_sus_gm_p2,A134W122m,A13,"Bei meiner Lehrerin/meinem Lehrer traue ich mich immer, eine Frage zu stellen.","MS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_p2,A133B,A13,Die Lehrkraft behandelt mich fair.,Die Lehrkraft behandelt mich fair.,set01,sus
rpt_all_fz_p1,B131W124,B13,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.</span></span></b></span></p>",GS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
gm_p1,B131W124,B13,"<p><span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.</span></span></b></span></p>",GS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
ms_p2,A133B,A13,Die Lehrkraft behandelt mich fair.,Die Lehrkraft behandelt mich fair.,set01,sus
rpt_sus_gm_p1,A134W122,W12,NA,"GS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_fb_p1,C132b,C13,Wir haben an unserer Schule ein gut gepflegtes Ablagesystem zur gemeinsamen Nutzung von Unterrichtsmaterialien.,Gut gepflegtes Ablagesystem zur gemeinsamen Nutzung von Unterrichtsmaterialien,set01,leh
rpt_all_p2,A134W122,A13,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.","Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_sus_gs_p1,B131W124,W12,NA,In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
rpt_sus_fz_p2,A633,A63,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer zeigt mir, wie ich mir etwas besser merken kann. </span></span></b></span>","GS_Meine Lehrkraft zeigt mir, wie ich mir etwas besser merken kann.",set01,sus
rpt_sus_bq_p1,A134W122m,W12,NA,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_sus_fb_p1,A134W122m,W12,NA,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
gs_p1,A534,A53,"Ich setze Unterrichtsmethoden ein, mit denen die Eigenverantwortung der Schülerinnen und Schüler für ihren Lernprozess gestärkt wird.","Setze U-Methoden ein,  die Eigenverantwortung d. SuS f. ihren Lernprozess stärken",set01,leh
gm_p3,B131W124,B13,GS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,GS_In den Pausen bin ich mit meinen Freundinnen oder Freunden zusammen.,set01,sus
gs_p3,A526W255,A52,Ich nutze digitale Möglichkeiten für individualisierte Rückmeldungen an die Schülerinnen und Schüler.,Nutze digitale Möglichk. f. individualisierte Rückmeldungen an die SuS,set01,leh
rpt_all_fb_p1,B131W124A,B13,Wir gehen an der Schule respektvoll miteinander um.,Wir gehen an der Schule respektvoll miteinander um.,set01,sus
rpt_all_p1,B131W124A,B13,Wir gehen an der Schule respektvoll miteinander um.,Wir gehen an der Schule respektvoll miteinander um.,set01,sus
rpt_sus_fz_p1,A134W122m,W12,NA,"MS_Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_all_p2,A134W122,W12,NA,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_elt_bq_p1,B132a,B13,Mein Sohn/meine Tochter fühlt sich an der Schule wohl.,Sohn/meine Tochter fühlt sich an der Schule wohl.,set01,elt
rpt_elt_fz_p1,B132a,B13,Mein Sohn/meine Tochter fühlt sich an der Schule wohl.,Sohn/meine Tochter fühlt sich an der Schule wohl.,set01,elt
ms_p2,A134W122,W12,NA,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_sus_gm_p2,A633,A63,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer zeigt mir, wie ich mir etwas besser merken kann. </span></span></b></span>","GS_Meine Lehrkraft zeigt mir, wie ich mir etwas besser merken kann.",set01,sus
rpt_sus_gm_p2,A211A,A21,"Meine Lehrerin/mein Lehrer sagt uns, worauf es in der Unterrichtsstunde besonders ankommt.","MS_Die Lehrkraft sagt uns, worauf es in der Unterrichtsstunde besonders ankommt.",set01,sus
ms_p2,A134W122,A13,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.","Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_sus_gm_p2,A211B,A21,"Ich weiß genau, was ich in der Unterrichtsstunde lernen soll.","MS_Ich weiß genau, was ich in der Unterrichtsstunde lernen soll.",set01,sus
rpt_sus_p2,A134W122m,A13,"Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.","Bei dieser Lehrkraft traue ich mich immer, eine Frage zu stellen.",set01,sus
rpt_all_fz_p2,A131W121,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Meine Klassenlehrerin oder mein Klassenlehrer erklärt im Unterricht alles geduldig. </span></span></b></span>",GS_Die Lehrkraft erklärt im Unterricht alles geduldig.,set01,sus
rpt_all_p1,A324W242,A32,"Ich finde den Unterricht spannender, wenn wir digitale Medien benutzen.","Ich finde den Unterricht spannender, wenn wir digitale Medien benutzen.",set01,sus
rpt_all_bq_p1,B131W124A,B13,Wir gehen an der Schule respektvoll miteinander um.,Wir gehen an der Schule respektvoll miteinander um.,set01,sus
gs_p1,A535W254,A53,Ich nutze digitale Medien zur Unterstützung des selbstgesteuerten Lernens der Schülerinnen und Schüler.,Nutze digitale Medien zur Unterstützung selbstgesteuerten Lernens der SuS,set01,leh
rpt_sus_fz_p2,A213,A21,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll.</span></span></b></span>","GS_Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll.",set01,sus
rpt_sus_fb_p1,B211,B21,"Die fachpraktische Ausbildung an unserer Schule ermöglicht es mir, Erfahrungen zu sammeln, die meinen beruflichen Interessen und Neigungen entsprechen (z. B. durch Mitbestimmung bei der Praktikumsplatzwahl, Auslandspraktika, etc.).","FpA ermöglicht Erfahrungen, die berufl. Interessen und Neigungen entsprechen.",set01,sus
rpt_all_fb_p1,A324W242,A32,"Ich finde den Unterricht spannender, wenn wir digitale Medien benutzen.","Ich finde den Unterricht spannender, wenn wir digitale Medien benutzen.",set01,sus
rpt_elt_bq_p1,B132c,B13,Die Räume der Schule bieten eine angenehme Lernumgebung.,Die Räume der Schule bieten eine angenehme Lernumgebung.,set01,elt
rpt_sus_bq_p1,B211A,B21,Ich kann aus interessanten Angeboten auswählen (z. B. Projekte).,Ich kann aus interessanten Angeboten auswählen.,set01,sus
rpt_sus_gm_p1,B211A,B21,"Ich kann aus interessanten Angeboten auswählen (z. B. AGs, Projekte, Wahlfachangebote).",MS_Ich kann aus interessanten Angeboten auswählen.,set01,sus
rpt_sus_gm_p2,A213,A21,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll.</span></span></b></span>","GS_Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll.",set01,sus
rpt_sus_gs_p2,A134W122,A13,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe. </span></span></b></span>","Ich traue mich, im Unterricht Fragen zu stellen, wenn ich etwas nicht verstehe.",set01,sus
rpt_sus_p1,B211A,B21,"Ich kann aus interessanten Angeboten auswählen (z. B. AGs, Projekte, Wahlfachangebote).",Ich kann aus interessanten Angeboten auswählen.,set01,sus
rpt_sus_fz_p2,A213m,A21,"<span style=""font-size:28px;""><b><span style=""line-height:115%;""><span style=""font-family:Calibri, sans-serif;"">Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll (7-10).</span></span></b></span>","MS_Wenn ich eine Aufgabe bekomme, weiß ich genau, was ich tun soll.",set01,sus
rpt_sus_gm_p2,A213m,A21,"Ich weiß, was meine Lehrerin/mein Lehrer von mir erwartet.","MS_Ich weiß, was die Lehrkraft von mir erwartet.",set01,sus
rpt_all_bq_p5,B131W124A,B13,Wir gehen an der Schule respektvoll miteinander um.,Wir gehen an der Schule respektvoll miteinander um.,set01,sus
